Timestamp,Total Occupancy,Unique Chokepoint Footfall,Total People Identified
2026-06-30 16:59:33,20,0,3212
2026-06-30 16:59:39,23,0,3219
2026-06-30 16:59:47,15,0,3227
2026-06-30 16:59:53,18,0,3234
2026-06-30 17:00:03,22,0,3245
2026-06-30 17:00:13,27,0,3256
2026-06-30 17:00:18,17,0,3262
2026-06-30 17:00:27,28,0,3272
2026-06-30 17:00:34,27,0,3281
2026-06-30 17:00:46,25,0,3293
2026-06-30 17:00:54,21,0,3302
2026-06-30 17:01:03,23,0,3312
2026-06-30 17:01:11,21,0,3320
2026-06-30 17:01:17,21,0,3326
2026-06-30 17:01:23,23,0,3333
2026-06-30 17:01:29,26,0,3339
2026-06-30 17:01:36,22,0,3347
2026-06-30 17:01:44,16,0,3355
2026-06-30 17:01:50,13,0,3361
2026-06-30 17:01:59,21,0,3371
2026-06-30 17:02:11,22,0,3384
2026-06-30 17:02:16,14,0,3390
2026-06-30 17:02:25,16,0,3399
2026-06-30 17:02:40,21,0,3416
2026-06-30 17:02:48,23,0,3425
2026-06-30 17:02:56,20,0,3434
2026-06-30 17:03:01,21,0,3434
2026-06-30 17:03:06,21,0,3434
2026-06-30 17:03:11,21,0,3434
2026-06-30 17:03:16,21,0,3435
2026-06-30 17:03:21,21,0,3435
2026-06-30 17:03:26,21,0,3435
2026-06-30 17:03:31,21,0,3435
2026-06-30 17:03:36,21,0,3435
2026-06-30 17:03:42,21,0,3435
2026-06-30 17:03:47,21,0,3439
2026-06-30 17:03:52,24,0,3442
2026-06-30 17:03:57,24,0,3442
2026-06-30 17:04:02,24,0,3442
2026-06-30 17:04:07,24,0,3442
2026-06-30 17:04:12,24,0,3442
2026-06-30 17:04:17,24,0,3442
2026-06-30 17:04:22,24,0,3442
2026-06-30 17:04:27,24,0,3442
2026-06-30 17:04:32,24,0,3442
2026-06-30 17:04:37,24,0,3442
2026-06-30 17:04:42,24,0,3442
2026-06-30 17:04:47,24,0,3442
2026-06-30 17:04:52,24,0,3442
2026-06-30 17:04:57,24,0,3442
2026-06-30 17:05:02,24,0,3442
2026-06-30 17:05:07,24,0,3442
2026-06-30 17:05:12,24,0,3442
2026-06-30 17:05:17,24,0,3442
2026-06-30 17:05:22,24,0,3442
2026-06-30 17:05:27,24,0,3442
2026-06-30 17:05:32,24,0,3442
2026-06-30 17:05:37,24,0,3442
2026-06-30 17:05:42,24,0,3442
2026-06-30 17:05:47,24,0,3442
2026-06-30 17:05:52,24,0,3442
2026-06-30 17:05:57,24,0,3442
2026-06-30 17:06:02,24,0,3442
2026-06-30 17:06:07,24,0,3442
2026-06-30 17:06:12,24,0,3442
2026-06-30 17:06:17,24,0,3442
2026-06-30 17:06:22,24,0,3442
2026-06-30 17:06:27,24,0,3442
2026-06-30 17:06:32,24,0,3442
2026-06-30 17:06:37,24,0,3442
2026-06-30 17:06:42,24,0,3442
2026-06-30 17:06:47,24,0,3442
2026-06-30 17:06:52,24,0,3442
2026-06-30 17:06:57,24,0,3442
2026-06-30 17:07:02,24,0,3442
2026-06-30 17:07:07,24,0,3442
2026-06-30 17:07:12,24,0,3442
2026-06-30 17:07:17,24,0,3442
2026-06-30 17:07:22,24,0,3442
2026-06-30 17:07:27,24,0,3442
2026-06-30 17:07:32,24,0,3442
2026-06-30 17:07:37,24,0,3442
2026-06-30 17:07:42,24,0,3442
2026-06-30 17:07:47,24,0,3442
2026-06-30 17:07:52,24,0,3442
2026-06-30 17:07:57,24,0,3442
2026-06-30 17:08:02,24,0,3442
2026-06-30 17:08:07,24,0,3442
2026-06-30 17:08:12,24,0,3442
2026-06-30 17:08:17,24,0,3442
2026-06-30 17:08:22,24,0,3442
2026-06-30 17:08:27,24,0,3442
2026-06-30 17:08:32,24,0,3442
2026-06-30 17:08:37,24,0,3442
2026-06-30 17:08:42,24,0,3442
2026-06-30 17:08:47,24,0,3442
2026-06-30 17:08:52,24,0,3442
2026-06-30 17:08:57,24,0,3442
2026-06-30 17:09:02,24,0,3442
2026-06-30 17:09:07,24,0,3442
2026-06-30 17:09:13,24,0,3442
2026-06-30 17:09:18,24,0,3442
2026-06-30 17:09:23,24,0,3442
2026-06-30 17:09:28,24,0,3442
2026-06-30 17:09:33,24,0,3442
2026-06-30 17:09:38,24,0,3442
2026-06-30 17:09:43,24,0,3442
2026-06-30 17:09:48,24,0,3442
2026-06-30 17:09:53,24,0,3442
2026-06-30 17:09:58,24,0,3442
2026-06-30 17:10:03,24,0,3442
2026-06-30 17:10:08,24,0,3442
2026-06-30 17:10:13,24,0,3442
2026-06-30 17:10:18,24,0,3442
2026-06-30 17:10:23,24,0,3442
2026-06-30 17:10:28,24,0,3442
2026-06-30 17:10:33,24,0,3442
2026-06-30 17:10:38,24,0,3442
2026-06-30 17:10:43,24,0,3442
2026-06-30 17:10:48,24,0,3442
2026-06-30 17:10:53,24,0,3442
2026-06-30 17:10:58,24,0,3442
2026-06-30 17:11:03,24,0,3442
2026-06-30 17:11:08,24,0,3442
2026-06-30 17:11:13,24,0,3442
2026-06-30 17:11:18,24,0,3442
2026-06-30 17:11:23,24,0,3442
2026-06-30 17:11:28,24,0,3442
2026-06-30 17:11:33,24,0,3442
2026-06-30 17:11:38,24,0,3442
2026-06-30 17:11:43,24,0,3442
2026-06-30 17:11:48,24,0,3442
2026-06-30 17:11:53,24,0,3442
2026-06-30 17:11:58,24,0,3442
2026-06-30 17:12:03,24,0,3442
2026-06-30 17:12:08,24,0,3442
2026-06-30 17:12:13,24,0,3442
2026-06-30 17:12:18,24,0,3442
2026-06-30 17:12:23,24,0,3442
2026-06-30 17:12:28,24,0,3442
2026-06-30 17:12:33,24,0,3442
2026-06-30 17:12:38,24,0,3442
2026-06-30 17:12:43,24,0,3442
2026-06-30 17:12:48,24,0,3442
2026-06-30 17:12:53,24,0,3442
2026-06-30 17:12:58,24,0,3442
2026-06-30 17:13:03,24,0,3442
2026-06-30 17:13:08,24,0,3442
2026-06-30 17:13:13,24,0,3442
2026-06-30 17:13:18,24,0,3442
2026-06-30 17:13:23,24,0,3442
2026-06-30 17:13:28,24,0,3442
2026-06-30 17:13:33,24,0,3442
2026-06-30 17:13:38,24,0,3442
2026-06-30 17:13:43,24,0,3442
2026-06-30 17:13:48,24,0,3442
2026-06-30 17:13:53,24,0,3442
2026-06-30 17:13:58,24,0,3442
2026-06-30 17:14:03,24,0,3442
